dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,68.635564,62.737263,65.508463,102.655722,64.802163,-75.147793,0.528047
0.020000,70.424362,63.795558,67.586873,103.920504,63.239140,-78.151136,0.540357
0.020000,72.221209,64.888345,69.689928,105.152764,61.612966,-81.308731,0.552381
0.020000,74.025284,66.015086,71.816952,106.351215,59.922581,-84.519229,0.564101
0.020000,75.835804,67.175159,73.967244,107.514563,58.167389,-87.759628,0.575501
0.020000,77.652018,68.367868,76.140073,108.641472,56.345433,-91.097799,0.586565
0.020000,79.473212,69.592438,78.334684,109.730542,54.453530,-94.595110,0.597281
0.020000,81.298709,70.848029,80.550299,110.780761,52.510935,-97.129752,0.607635
0.020000,83.127866,72.133731,82.786108,111.790473,50.485582,-101.267656,0.617617
0.020000,84.960083,73.448573,85.041287,112.758926,48.422661,-103.146052,0.627218
0.020000,86.794790,74.791525,87.314978,113.684549,46.281160,-107.075047,0.636429
0.020000,88.631459,76.161505,89.606308,114.566513,44.098211,-109.147444,0.645244
0.020000,90.469594,77.557380,91.914383,115.403746,41.861628,-111.829176,0.653656
0.020000,92.308737,78.977973,94.238287,116.195191,39.572245,-114.469157,0.661661
0.020000,94.148460,80.422062,96.577085,116.939881,37.234504,-116.887034,0.669255
0.020000,95.988372,81.888394,98.929829,117.637204,34.866153,-118.417567,0.676436
0.020000,97.828110,83.375680,101.295554,118.286261,32.452846,-120.665311,0.683201
0.020000,99.667341,84.882602,103.673281,118.886348,30.004352,-122.424721,0.689549
0.020000,101.505759,86.407817,106.062017,119.436823,27.523740,-124.030583,0.695480
0.020000,103.343082,87.949959,108.460759,119.937063,25.012012,-125.586423,0.700994
0.020000,105.179053,89.507644,110.868490,120.386563,22.475021,-126.849550,0.706092
0.020000,107.013434,91.079472,113.284188,120.784915,19.917585,-127.871788,0.710776
0.020000,108.846372,92.664350,115.707306,121.155896,18.549057,-68.426431,0.715047
0.020000,110.678397,94.261502,118.137781,121.523748,18.392591,-7.823275,0.718909
0.020000,112.510048,95.870165,120.575555,121.888683,18.246741,-7.292497,0.722366
0.020000,114.341880,97.489579,123.020572,122.250886,18.110173,-6.828402,0.725421
0.020000,116.174461,99.118998,125.472788,122.610776,17.994480,-5.784675,0.728075
0.020000,118.008372,100.757680,127.932159,122.968540,17.888186,-5.314665,0.730332
0.020000,119.844202,102.404888,130.398648,123.324467,17.796377,-4.590462,0.732194
0.020000,121.682302,104.059664,132.871884,123.661790,16.866119,-46.512910,0.733662
0.020000,123.522663,105.720717,135.351002,123.955887,14.704859,-108.063000,0.734737
0.020000,125.365167,107.386644,137.834977,124.198757,12.143496,-128.068138,0.735421
0.020000,127.209694,109.056040,140.322780,124.390155,9.569889,-128.680361,0.735715
0.020000,129.056126,110.727496,142.813377,124.529867,6.985608,-129.214034,0.735621
0.020000,130.904340,112.399599,145.305730,124.617649,4.389101,-129.825359,0.735141
0.020000,132.754205,114.070938,147.798796,124.653272,1.781153,-130.397380,0.734278
0.020000,134.605580,115.740103,150.291525,124.636490,-0.839104,-131.012881,0.733034
0.020000,136.458311,117.405685,152.782866,124.567013,-3.473854,-131.737499,0.731413
0.020000,138.312229,119.066280,155.271759,124.444650,-6.118115,-132.213036,0.729417
0.020000,139.629356,120.256029,157.046675,88.745803,-1784.942367,-88941.212626,0.761371
0.020000,140.547749,121.188951,158.355792,65.455870,-1164.496642,31022.286265,0.823719
0.020000,141.461785,122.235869,159.745576,69.489172,201.665087,68308.086453,0.880909
0.020000,142.371413,123.399835,161.222816,73.862041,218.643480,848.919676,0.932510
0.020000,143.274569,124.679323,162.788952,78.306776,222.236743,179.663150,0.978385
0.020000,144.168625,126.069090,164.441461,82.625473,215.934814,-315.096490,1.018620
0.020000,145.051379,127.561321,166.175246,86.689218,203.187288,-637.376274,1.053442
0.020000,145.921602,129.146752,167.983803,90.427859,186.932029,-812.762958,1.083155
0.020000,146.779229,130.815571,169.860098,93.814733,169.343714,-879.415739,1.108096
0.020000,147.625327,132.558033,171.797120,96.851103,151.818470,-876.262198,1.128599
0.020000,148.461966,134.364878,173.788263,99.557191,135.304433,-825.701871,1.144973
0.020000,149.292053,136.227538,175.827515,101.962577,120.269262,-751.758556,1.157498
0.020000,150.119162,138.138212,177.909529,104.100707,106.906532,-668.136485,1.166416
0.020000,150.947395,140.089870,180.029657,106.006386,95.283937,-581.129761,1.171928
0.020000,151.781272,142.076194,182.183916,107.712963,85.328837,-497.754983,1.174200
0.020000,152.625639,144.091482,184.368943,109.251341,76.918941,-420.494785,1.173363
0.020000,153.485606,146.130544,186.581931,110.649420,69.903920,-350.751067,1.169519
0.020000,154.366498,148.188574,188.820560,111.931424,64.100185,-290.186766,1.162739
0.020000,155.273806,150.261019,191.082912,113.117595,59.308569,-239.580781,1.153075
0.020000,156.213148,152.343443,193.367393,114.224040,55.322257,-199.315609,1.140560
0.020000,157.190211,154.431379,195.672632,115.261957,51.895849,-171.320379,1.125213
0.020000,158.210682,156.520172,197.997372,116.237039,48.754088,-157.088057,1.107051
0.020000,159.280143,158.604818,200.340339,117.148337,45.564921,-159.458355,1.086087
0.020000,160.403939,160.679812,202.700110,117.988532,42.009723,-177.759900,1.062345
0.020000,161.586993,162.738994,205.074947,118.741848,37.665800,-217.196175,1.035866
0.020000,162.833575,164.775431,207.462632,119.384275,32.121364,-277.221775,1.006718
0.020000,164.147017,166.781323,209.860284,119.882586,24.915569,-360.289764,0.975004
0.020000,165.529402,168.748017,212.264212,120.196405,15.690917,-461.232609,0.940875
0.020000,166.981209,170.666058,214.669753,120.277030,4.031285,-582.981599,0.904534
0.020000,168.501016,172.525420,217.071219,120.073310,-10.186022,-710.865354,0.866241
0.020000,170.085232,174.315817,219.461881,119.533081,-27.011428,-841.270279,0.826315
0.020000,171.727977,176.027143,221.834063,118.609120,-46.198088,-959.333009,0.785127
0.020000,173.421104,177.649995,224.179340,117.263866,-67.262683,-1053.229728,0.743090
0.020000,175.154416,179.176199,226.488814,115.473669,-89.509846,-1112.358141,0.700643
0.020000,176.916070,180.599302,228.753466,113.232596,-112.053655,-1127.190493,0.658231
0.020000,178.693117,181.914932,230.964524,110.552909,-133.984358,-1096.535136,0.616287
0.020000,180.472095,183.120969,233.113777,107.462659,-154.512476,-1026.405869,0.575211
0.020000,182.239663,184.217566,235.193878,104.005076,-172.879185,-918.335479,0.535355
0.020000,183.983144,185.206976,237.198537,100.232931,-188.607239,-786.402692,0.497015
0.020000,185.690900,186.093224,239.122560,96.201171,-201.588003,-649.038200,0.460422
0.020000,187.353588,186.882181,240.962937,92.018817,-209.117688,-376.484265,0.425729
