dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.726966,2.784240,0.561664,0.809868,0.595509,0.000038,6.283135
0.020000,0.743402,2.784239,0.578100,0.821779,0.595509,0.000039,6.283133
0.020000,0.760076,2.784238,0.594773,0.833689,0.595510,0.000039,6.283132
0.020000,0.776988,2.784237,0.611685,0.845599,0.595511,0.000040,6.283131
0.020000,0.794138,2.784236,0.628836,0.857509,0.595512,0.000040,6.283130
0.020000,0.811526,2.784236,0.646224,0.869420,0.595513,0.000041,6.283129
0.020000,0.829153,2.784235,0.663851,0.881330,0.595513,0.000041,6.283128
0.020000,0.847018,2.784233,0.681715,0.893240,0.595514,0.000042,6.283127
0.020000,0.865121,2.784232,0.699818,0.905150,0.595515,0.000043,6.283126
0.020000,0.883462,2.784231,0.718160,0.917061,0.595516,0.000043,6.283125
0.020000,0.902036,2.784230,0.736734,0.928723,0.583111,-0.620263,6.283124
0.020000,0.920834,2.784229,0.755532,0.939889,0.558299,-1.240571,6.283123
0.020000,0.939845,2.784228,0.774543,0.950559,0.533488,-1.240573,6.283122
0.020000,0.959060,2.784227,0.793758,0.960732,0.508676,-1.240575,6.283121
0.020000,0.978468,2.784225,0.813166,0.970410,0.483865,-1.240577,6.283120
0.020000,0.998060,2.784224,0.832758,0.979591,0.459053,-1.240579,6.283119
0.020000,1.017825,2.784223,0.852523,0.988275,0.434242,-1.240581,6.283118
0.020000,1.037755,2.784221,0.872452,0.996464,0.409430,-1.240583,6.283117
0.020000,1.057838,2.784220,0.892536,1.004156,0.384618,-1.240586,6.283116
0.020000,1.078065,2.784219,0.912763,1.011352,0.359806,-1.240588,6.283115
0.020000,1.098426,2.784217,0.933124,1.018052,0.334995,-1.240591,6.283114
0.020000,1.118911,2.784216,0.953609,1.024256,0.310183,-1.240593,6.283114
0.020000,1.139510,2.784214,0.974208,1.029963,0.285371,-1.240596,6.283113
0.020000,1.160214,2.784213,0.994912,1.035175,0.260559,-1.240598,6.283112
0.020000,1.181012,2.784211,1.015709,1.039890,0.235747,-1.240601,6.283111
0.020000,1.201894,2.784210,1.036592,1.044108,0.210935,-1.240604,6.283111
0.020000,1.222850,2.784208,1.057548,1.047831,0.186123,-1.240606,6.283110
0.020000,1.243871,2.784206,1.078569,1.051057,0.161311,-1.240609,6.283110
0.020000,1.264947,2.784205,1.099645,1.053787,0.136498,-1.240612,6.283109
