dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.258817,0.527307,1.278380,0.937554,-0.062115,0.145750,0.335262
0.020000,1.276477,0.533532,1.297105,0.936248,-0.065310,-0.159756,0.342479
0.020000,1.294068,0.539875,1.315805,0.934976,-0.063604,0.085294,0.349771
0.020000,1.311587,0.546339,1.334479,0.933684,-0.064563,-0.047947,0.357139
0.020000,1.329034,0.552923,1.353127,0.932396,-0.064412,0.007553,0.364581
0.020000,1.346407,0.559628,1.371749,0.931112,-0.064218,0.009706,0.372099
0.020000,1.363705,0.566455,1.390345,0.929820,-0.064574,-0.017796,0.379691
0.020000,1.380927,0.573404,1.408916,0.928536,-0.064199,0.018721,0.387359
0.020000,1.398071,0.580475,1.427461,0.927254,-0.064126,0.003655,0.395101
0.020000,1.415136,0.587670,1.445980,0.925965,-0.064431,-0.015208,0.402919
0.020000,1.432120,0.594989,1.464474,0.924703,-0.063108,0.066140,0.410810
0.020000,1.449022,0.602431,1.482942,0.923407,-0.064773,-0.083282,0.418776
0.020000,1.465842,0.609999,1.501386,0.922174,-0.061676,0.154858,0.426816
0.020000,1.482576,0.617691,1.519804,0.920897,-0.063856,-0.108994,0.434928
0.020000,1.499225,0.625509,1.538197,0.919650,-0.062340,0.075820,0.443114
0.020000,1.515787,0.633453,1.556565,0.918421,-0.061448,0.044597,0.451372
0.020000,1.532260,0.641523,1.574909,0.917178,-0.062153,-0.035243,0.459702
0.020000,1.548643,0.649720,1.593228,0.915973,-0.060262,0.094517,0.468102
0.020000,1.564936,0.658043,1.611524,0.914774,-0.059949,0.015671,0.476573
0.020000,1.581135,0.666494,1.629795,0.913576,-0.059907,0.002074,0.485113
0.020000,1.597241,0.675073,1.648043,0.912409,-0.058345,0.078097,0.493721
0.020000,1.613252,0.683779,1.666269,0.911265,-0.057208,0.056883,0.502396
0.020000,1.629167,0.692614,1.684471,0.910122,-0.057130,0.003887,0.511138
0.020000,1.644984,0.701577,1.702651,0.909001,-0.056029,0.055039,0.519944
0.020000,1.660703,0.710668,1.720810,0.907921,-0.054010,0.100958,0.528814
0.020000,1.676322,0.719888,1.738947,0.906852,-0.053467,0.027162,0.537747
0.020000,1.691839,0.729237,1.757063,0.905802,-0.052491,0.048802,0.546740
0.020000,1.707254,0.738715,1.775158,0.904779,-0.051138,0.067667,0.555793
