dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.542574,-0.318019,0.543698,0.830458,0.659985,-0.137711,0.095554
0.020000,0.559368,-0.316381,0.560572,0.843693,0.661790,0.090246,0.098916
0.020000,0.576421,-0.314659,0.577711,0.856964,0.663520,0.086519,0.102357
0.020000,0.593732,-0.312850,0.595116,0.870267,0.665176,0.082775,0.105879
0.020000,0.611302,-0.310951,0.612788,0.883602,0.666756,0.079020,0.109484
0.020000,0.629130,-0.308958,0.630728,0.896968,0.668262,0.075261,0.113174
0.020000,0.647217,-0.306868,0.648935,0.910362,0.669692,0.071505,0.116949
0.020000,0.665562,-0.304677,0.667411,0.923782,0.671047,0.067758,0.120813
0.020000,0.684165,-0.302381,0.686155,0.937229,0.672327,0.064029,0.124767
0.020000,0.703027,-0.299977,0.705169,0.950700,0.673534,0.060325,0.128812
0.020000,0.722146,-0.297460,0.724453,0.964193,0.674667,0.056656,0.132951
0.020000,0.741524,-0.294827,0.744009,0.977794,0.680030,0.268165,0.137186
0.020000,0.761158,-0.292073,0.763836,0.991353,0.677956,-0.103724,0.141518
0.020000,0.781045,-0.289194,0.783930,1.004695,0.667099,-0.542829,0.145949
0.020000,0.801173,-0.286189,0.804281,1.017570,0.643742,-1.167885,0.150478
0.020000,0.821531,-0.283054,0.824879,1.029899,0.616456,-1.364276,0.155105
0.020000,0.842109,-0.279787,0.845714,1.041749,0.592540,-1.195825,0.159829
0.020000,0.862894,-0.276385,0.866776,1.053111,0.568072,-1.223381,0.164651
0.020000,0.883876,-0.272846,0.888055,1.063922,0.540568,-1.375206,0.169570
0.020000,0.905044,-0.269167,0.909540,1.074257,0.516755,-1.190660,0.174585
0.020000,0.926387,-0.265346,0.931222,1.084115,0.492881,-1.193678,0.179695
0.020000,0.947893,-0.261382,0.953091,1.093422,0.465372,-1.375431,0.184901
0.020000,0.969551,-0.257272,0.975135,1.102227,0.440206,-1.258327,0.190200
0.020000,0.991350,-0.253014,0.997346,1.110524,0.414883,-1.266151,0.195593
0.020000,1.013278,-0.248607,1.019712,1.118312,0.389409,-1.273681,0.201079
0.020000,1.035323,-0.244050,1.042224,1.125588,0.363791,-1.280934,0.206655
0.020000,1.057475,-0.239340,1.064871,1.132349,0.338032,-1.287929,0.212322
0.020000,1.079722,-0.234477,1.087643,1.138592,0.312138,-1.294684,0.218079
0.020000,1.102051,-0.229461,1.110529,1.144314,0.286114,-1.301221,0.223923
0.020000,1.124452,-0.224289,1.133519,1.149513,0.259963,-1.307558,0.229853
0.020000,1.146913,-0.218962,1.156603,1.154187,0.233688,-1.313717,0.235868
0.020000,1.169422,-0.213480,1.179770,1.158333,0.207294,-1.319720,0.241966
0.020000,1.191967,-0.207842,1.203009,1.161985,0.182597,-1.234835,0.248146
0.020000,1.214537,-0.202048,1.226311,1.165085,0.155022,-1.378784,0.254405
0.020000,1.237120,-0.196100,1.249664,1.167637,0.127610,-1.370595,0.260741
0.020000,1.259703,-0.189997,1.273057,1.169652,0.100726,-1.344163,0.267152
0.020000,1.282275,-0.183740,1.296480,1.171164,0.075627,-1.254996,0.273635
0.020000,1.304830,-0.177330,1.319928,1.172401,0.061851,-0.688761,0.280191
0.020000,1.327365,-0.170765,1.343400,1.173616,0.060730,-0.056041,0.286818
0.020000,1.349880,-0.164042,1.366898,1.174858,0.062074,0.067186,0.293518
0.020000,1.372373,-0.157160,1.390420,1.176136,0.063921,0.092334,0.300291
